EventName,StateName,CountyName,Hazard,StartDate,EndDate,Month,Quarter,Year,Duration_Days,Location,County_FIPS,Remarks,Fatalities,FatalitiesPerCapita,Fatalities_Duration,Injuries,InjuriesPerCapita,Injuries_Duration,PropertyDmg,PropertyDmg(ADJ),PropertyDmgPerCapita,PropertyDmgDuration
Hurricane 2020 Zeta,NORTH CAROLINA,Wilkes, Flooding,10/29/20,10/29/20,10,4,2020,1,,37193,NCDC_Flash Flood,0,0,0,0,0,0,80000,91884.79,1.39,1
Hurricane 2020 Zeta,NORTH CAROLINA,Wilkes, Hurricane/Tropical Storm,10/29/20,10/29/20,10,4,2020,1,,37193,NCDC_Tropical Storm,0,0,0,0,0,0,5000,5742.8,0.09,1
Hurricane 2020 Zeta,NORTH CAROLINA,Wilkes, Flooding,10/29/20,10/29/20,10,4,2020,1,,37193,NCDC_Flash Flood,0,0,0,0,0,0,500000,574279.97,8.71,1
Hurricane 2020 Zeta,NORTH CAROLINA,Wilkes, Flooding,10/29/20,10/29/20,10,4,2020,1,,37193,NCDC_Flash Flood,0,0,0,0,0,0,50000,57428,0.87,1
Hurricane 2020 Zeta,NORTH CAROLINA,Wilkes, Flooding,10/29/20,10/29/20,10,4,2020,1,,37193,NCDC_Flash Flood,0,0,0,0,0,0,20000,22971.2,0.35,1
Hurricane 2020 Zeta,NORTH CAROLINA,Wilkes, Flooding,10/29/20,10/29/20,10,4,2020,1,,37193,NCDC_Flash Flood,0,0,0,0,0,0,150000,172283.99,2.61,1
Hurricane 2022 Ian,NORTH CAROLINA,Wilkes, Wind,9/30/22,9/30/22,9,3,2022,1,,37193,NCDC_Strong Wind,0,0,0,0,0,0,10000,10641.01,0.16,1
Hurricane 2016 Matthew,NORTH CAROLINA,Wilson, Wind,10/8/16,10/8/16,10,4,2016,1,,37195,NCDC_Strong Wind,0,0,0,0,0,0,150000,184795.28,2.27,1
Hurricane 2016 Matthew,NORTH CAROLINA,Wilson, Flooding,10/9/16,10/13/16,10,4,2016,5,,37195,NCDC_Flood,2,0,5,0,0,0,32300000,39792582.74,489.03,5
Hurricane 2018 Florence,NORTH CAROLINA,Wilson, Hurricane/Tropical Storm,9/13/18,9/15/18,9,3,2018,3,,37195,NCDC_Tropical Storm,0,0,0,0,0,0,1000000,1198931.6,14.72,3
Hurricane 2018 Florence,NORTH CAROLINA,Wilson, Flooding,9/15/18,9/17/18,9,3,2018,3,,37195,NCDC_Flash Flood,0,0,0,0,0,0,0,0,0,0
Hurricane 2018 Florence,NORTH CAROLINA,Wilson, Tornado,9/17/18,9/17/18,9,3,2018,1,,37195,NCDC_Tornado,0,0,0,0,0,0,250000,299732.9,3.68,1
Hurricane 2018 Michael,NORTH CAROLINA,Wilson, Hurricane/Tropical Storm,10/11/18,10/11/18,10,4,2018,1,,37195,NCDC_Tropical Storm,0,0,0,0,0,0,250000,299732.9,3.68,1
Hurricane 2019 Dorian,NORTH CAROLINA,Wilson, Tornado,9/5/19,9/5/19,9,3,2019,1,,37195,NCDC_Tornado,0,0,0,0,0,0,20000,23234.03,0.28,1
Hurricane 2019 Dorian,NORTH CAROLINA,Wilson, Hurricane/Tropical Storm,9/6/19,9/6/19,9,3,2019,1,,37195,NCDC_Tropical Storm,0,0,0,0,0,0,500000,580850.69,7.1,1
Hurricane 2020 Isaias,NORTH CAROLINA,Wilson, Hurricane/Tropical Storm,8/4/20,8/4/20,8,3,2020,1,,37195,NCDC_Tropical Storm,0,0,0,0,0,0,1000000,1148559.93,14.57,1
Hurricane 2020 Zeta,NORTH CAROLINA,Wilson, Wind,10/29/20,10/29/20,10,4,2020,1,,37195,NCDC_Strong Wind,0,0,0,0,0,0,1000000,1148559.93,14.57,1
Hurricane 2022 Ian,NORTH CAROLINA,Wilson, Hurricane/Tropical Storm,9/30/22,9/30/22,9,3,2022,1,,37195,NCDC_Tropical Storm,0,0,0,0,0,0,750000,798076.1,10.19,1
Hurricane 2018 Florence,NORTH CAROLINA,Yadkin, Wind,9/16/18,9/16/18,9,3,2018,1,,37197,NCDC_Strong Wind,0,0,0,0,0,0,1500,1798.4,0.05,1
Hurricane 2018 Michael,NORTH CAROLINA,Yadkin, Wind,10/11/18,10/11/18,10,4,2018,1,,37197,NCDC_Strong Wind,0,0,0,0,0,0,40000,47957.26,1.28,1
Hurricane 2018 Michael,NORTH CAROLINA,Yadkin, Flooding,10/11/18,10/11/18,10,4,2018,1,,37197,NCDC_Flash Flood,0,0,0,0,0,0,500000,599465.8,15.97,1
Hurricane 2020 Zeta,NORTH CAROLINA,Yadkin, Hurricane/Tropical Storm,10/29/20,10/29/20,10,4,2020,1,,37197,NCDC_Tropical Storm,0,0,0,0,0,0,25000,28714,0.77,1
Hurricane 2018 Florence,NORTH CAROLINA,Yancey, Flooding,9/16/18,9/16/18,9,3,2018,1,,37199,NCDC_Flash Flood,0,0,0,0,0,0,10000,11989.32,0.67,1
Hurricane 2018 Michael,NORTH CAROLINA,Yancey, Flooding,10/11/18,10/11/18,10,4,2018,1,,37199,NCDC_Flash Flood,0,0,0,0,0,0,5000,5994.66,0.33,1
Hurricane 2017 Irma,SOUTH CAROLINA,Abbeville, Wind,9/11/17,9/11/17,9,3,2017,1,,45001,NCDC_High Wind,0,0,0,0,0,0,10000,12069.78,0.49,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Aiken, Wind,10/8/16,10/8/16,10,4,2016,1,,45003,NCDC_High Wind,0,0,0,0,0,0,50000,61598.43,0.37,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Aiken, Flooding,10/8/16,10/8/16,10,4,2016,1,,45003,NCDC_Flash Flood,0,0,0,0,0,0,5000,6159.84,0.04,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Aiken, Flooding,10/8/16,10/8/16,10,4,2016,1,,45003,NCDC_Flood,0,0,0,0,0,0,500,615.98,0,1
Hurricane 2020 Sally,SOUTH CAROLINA,Aiken, Flooding,9/17/20,9/17/20,9,3,2020,1,,45003,NCDC_Flash Flood,0,0,0,0,0,0,500,574.28,0,1
Hurricane 2020 Sally,SOUTH CAROLINA,Aiken, Flooding,9/17/20,9/17/20,9,3,2020,1,,45003,NCDC_Flash Flood,0,0,0,0,0,0,500,574.28,0,1
Hurricane 2017 Irma,SOUTH CAROLINA,Anderson, Wind,9/11/17,9/11/17,9,3,2017,1,,45007,NCDC_High Wind,0,0,0,0,0,0,10000,12069.78,0.06,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Bamberg, Wind,10/8/16,10/8/16,10,4,2016,1,,45009,NCDC_High Wind,0,0,0,0,0,0,100000,123196.85,8.51,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Bamberg, Flooding,10/8/16,10/8/16,10,4,2016,1,,45009,NCDC_Flash Flood,0,0,0,0,0,0,5000,6159.84,0.43,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Barnwell, Wind,10/8/16,10/8/16,10,4,2016,1,,45011,NCDC_High Wind,0,0,0,0,0,0,50000,61598.43,2.85,1
Hurricane 2017 Irma,SOUTH CAROLINA,Barnwell, Wind,9/11/17,9/11/17,9,3,2017,1,,45011,NCDC_Strong Wind,0,0,0,0,0,0,100,120.7,0.01,1
Hurricane 2020 Laura,SOUTH CAROLINA,Beaufort, Lightning,8/30/20,8/30/20,8,3,2020,1,,45013,NCDC_Lightning,0,0,0,0,0,0,3500,4019.96,0.02,1
Hurricane 2020 Sally,SOUTH CAROLINA,Beaufort, Wind,9/17/20,9/17/20,9,3,2020,1,,45013,NCDC_Strong Wind,0,0,0,0,0,0,500,574.28,0,1
Hurricane 2020 Sally,SOUTH CAROLINA,Beaufort, Wind,9/17/20,9/17/20,9,3,2020,1,,45013,NCDC_Strong Wind,0,0,0,0,0,0,500,574.28,0,1
Hurricane 2020 Sally,SOUTH CAROLINA,Beaufort, Wind,9/17/20,9/17/20,9,3,2020,1,,45013,NCDC_Strong Wind,0,0,0,0,0,0,500,574.28,0,1
Hurricane 2020 Zeta,SOUTH CAROLINA,Beaufort," Severe Storm/Thunder Storm, Wind",10/29/20,10/29/20,10,4,2020,1,,45013,NCDC_Thunderstorm Wind,0,0,0,0,0,0,1000,1148.56,0.01,1
Hurricane 2020 Zeta,SOUTH CAROLINA,Beaufort," Severe Storm/Thunder Storm, Wind",10/29/20,10/29/20,10,4,2020,1,,45013,NCDC_Thunderstorm Wind,0,0,0,0,0,0,2750,3158.54,0.02,1
Hurricane 2020 Zeta,SOUTH CAROLINA,Beaufort," Severe Storm/Thunder Storm, Wind",10/29/20,10/29/20,10,4,2020,1,,45013,NCDC_Thunderstorm Wind,0,0,0,0,0,0,1000,1148.56,0.01,1
Hurricane 2020 Zeta,SOUTH CAROLINA,Beaufort," Severe Storm/Thunder Storm, Wind",10/29/20,10/29/20,10,4,2020,1,,45013,NCDC_Thunderstorm Wind,0,0,0,0,0,0,1000,1148.56,0.01,1
Hurricane 2020 Zeta,SOUTH CAROLINA,Beaufort," Severe Storm/Thunder Storm, Wind",10/29/20,10/29/20,10,4,2020,1,,45013,NCDC_Thunderstorm Wind,0,0,0,0,0,0,1000,1148.56,0.01,1
Hurricane 2022 Ian,SOUTH CAROLINA,Beaufort, Hurricane/Tropical Storm,9/29/22,9/30/22,9,3,2022,2,,45013,NCDC_Tropical Storm,0,0,0,1,0,2,0,0,0,0
Hurricane 2019 Dorian,SOUTH CAROLINA,Berkeley, Flooding,9/5/19,9/5/19,9,3,2019,1,,45015,NCDC_Flash Flood,0,0,0,0,0,0,15000,17425.52,0.08,1
Hurricane 2022 Ian,SOUTH CAROLINA,Berkeley, Hurricane/Tropical Storm,9/29/22,9/30/22,9,3,2022,2,,45015,NCDC_Tropical Storm,0,0,0,1,0,2,0,0,0,0
Hurricane 2016 Matthew,SOUTH CAROLINA,Calhoun, Wind,10/8/16,10/8/16,10,4,2016,1,,45017,NCDC_High Wind,0,0,0,0,0,0,950000,1170370.08,79.38,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Calhoun, Flooding,10/8/16,10/8/16,10,4,2016,1,,45017,NCDC_Flash Flood,0,0,0,0,0,0,10000,12319.69,0.84,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Calhoun, Flooding,10/8/16,10/8/16,10,4,2016,1,,45017,NCDC_Flash Flood,0,0,0,0,0,0,5000,6159.84,0.42,1
Hurricane 2017 Irma,SOUTH CAROLINA,Charleston, Flooding,9/11/17,9/12/17,9,3,2017,2,,45019,NCDC_Flash Flood,0,0,0,0,0,0,50000,60348.9,0.15,2
Hurricane 2019 Dorian,SOUTH CAROLINA,Charleston, Hurricane/Tropical Storm,9/4/19,9/5/19,9,3,2019,2,,45019,NCDC_Tropical Storm,0,0,0,2,0,2,0,0,0,0
Hurricane 2020 Isaias,SOUTH CAROLINA,Charleston, Hurricane/Tropical Storm,8/3/20,8/3/20,8,3,2020,1,,45019,NCDC_Tropical Storm,0,0,0,0,0,0,20000,22971.2,0.06,1
Hurricane 2020 Laura,SOUTH CAROLINA,Charleston," Severe Storm/Thunder Storm, Wind",8/29/20,8/29/20,8,3,2020,1,,45019,NCDC_Thunderstorm Wind,0,0,0,0,0,0,5000,5742.8,0.01,1
Hurricane 2022 Ian,SOUTH CAROLINA,Charleston, Flooding,9/30/22,9/30/22,9,3,2022,1,,45019,NCDC_Flash Flood,0,0,0,0,0,0,10000,10641.01,0.03,1
Hurricane 2022 Ian,SOUTH CAROLINA,Charleston, Flooding,9/30/22,9/30/22,9,3,2022,1,,45019,NCDC_Flash Flood,0,0,0,0,0,0,10000,10641.01,0.03,1
Hurricane 2022 Ian,SOUTH CAROLINA,Charleston, Flooding,9/30/22,9/30/22,9,3,2022,1,,45019,NCDC_Flash Flood,0,0,0,0,0,0,100000,106410.15,0.25,1
Hurricane 2022 Ian,SOUTH CAROLINA,Charleston, Flooding,9/30/22,9/30/22,9,3,2022,1,,45019,NCDC_Flash Flood,0,0,0,0,0,0,10000,10641.01,0.03,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Chesterfield, Flooding,10/8/16,10/8/16,10,4,2016,1,,45025,NCDC_Flash Flood,0,0,0,0,0,0,10000,12319.69,0.27,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Chesterfield, Wind,10/8/16,10/8/16,10,4,2016,1,,45025,NCDC_Strong Wind,0,0,0,0,0,0,100,123.2,0,1
Hurricane 2018 Florence,SOUTH CAROLINA,Chesterfield, Flooding,9/16/18,9/16/18,9,3,2018,1,,45025,NCDC_Flash Flood,0,0,0,0,0,0,100,119.89,0,1
Hurricane 2018 Florence,SOUTH CAROLINA,Chesterfield, Flooding,9/16/18,9/16/18,9,3,2018,1,,45025,NCDC_Flash Flood,0,0,0,0,0,0,100,119.89,0,1
Hurricane 2018 Florence,SOUTH CAROLINA,Chesterfield, Flooding,9/16/18,9/16/18,9,3,2018,1,,45025,NCDC_Flash Flood,0,0,0,0,0,0,100,119.89,0,1
Hurricane 2018 Florence,SOUTH CAROLINA,Chesterfield, Flooding,9/16/18,9/16/18,9,3,2018,1,,45025,NCDC_Flash Flood,0,0,0,0,0,0,100,119.89,0,1
Hurricane 2018 Florence,SOUTH CAROLINA,Chesterfield, Flooding,9/16/18,9/16/18,9,3,2018,1,,45025,NCDC_Flash Flood,0,0,0,0,0,0,100,119.89,0,1
Hurricane 2018 Florence,SOUTH CAROLINA,Chesterfield, Flooding,9/16/18,9/16/18,9,3,2018,1,,45025,NCDC_Flash Flood,0,0,0,0,0,0,100,119.89,0,1
Hurricane 2018 Florence,SOUTH CAROLINA,Chesterfield, Flooding,9/16/18,9/16/18,9,3,2018,1,,45025,NCDC_Flash Flood,0,0,0,0,0,0,100,119.89,0,1
Hurricane 2018 Florence,SOUTH CAROLINA,Chesterfield, Flooding,9/16/18,9/16/18,9,3,2018,1,,45025,NCDC_Flash Flood,0,0,0,0,0,0,100,119.89,0,1
Hurricane 2018 Florence,SOUTH CAROLINA,Chesterfield, Flooding,9/16/18,9/16/18,9,3,2018,1,,45025,NCDC_Flash Flood,0,0,0,0,0,0,100,119.89,0,1
Hurricane 2018 Florence,SOUTH CAROLINA,Chesterfield, Flooding,9/16/18,9/16/18,9,3,2018,1,,45025,NCDC_Flash Flood,0,0,0,0,0,0,100,119.89,0,1
Hurricane 2018 Florence,SOUTH CAROLINA,Chesterfield, Flooding,9/16/18,9/16/18,9,3,2018,1,,45025,NCDC_Flash Flood,0,0,0,0,0,0,100,119.89,0,1
Hurricane 2018 Florence,SOUTH CAROLINA,Chesterfield, Flooding,9/16/18,9/16/18,9,3,2018,1,,45025,NCDC_Flash Flood,0,0,0,0,0,0,100,119.89,0,1
Hurricane 2018 Florence,SOUTH CAROLINA,Chesterfield, Flooding,9/16/18,9/16/18,9,3,2018,1,,45025,NCDC_Flash Flood,0,0,0,0,0,0,100,119.89,0,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Clarendon, Wind,10/7/16,10/8/16,10,4,2016,2,,45027,NCDC_High Wind,0,0,0,0,0,0,500000,615984.25,18,2
Hurricane 2016 Matthew,SOUTH CAROLINA,Clarendon, Flooding,10/8/16,10/8/16,10,4,2016,1,,45027,NCDC_Flash Flood,0,0,0,0,0,0,5000,6159.84,0.18,1
Hurricane 2020 Sally,SOUTH CAROLINA,Colleton, Coastal,9/18/20,9/18/20,9,3,2020,1,CZone: SC049-Coastal Colleton,45029,Rip Current,0,0,0,1,0,1,0,0,0,0
Hurricane 2016 Matthew,SOUTH CAROLINA,Darlington, Flooding,10/8/16,10/8/16,10,4,2016,1,,45031,NCDC_Flash Flood,0,0,0,0,0,0,150000,184795.28,2.75,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Darlington, Flooding,10/8/16,10/8/16,10,4,2016,1,,45031,NCDC_Flash Flood,0,0,0,0,0,0,800000,985574.8,14.65,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Darlington, Flooding,10/8/16,10/8/16,10,4,2016,1,,45031,NCDC_Flash Flood,0,0,0,0,0,0,300000,369590.55,5.5,1
Hurricane 2018 Florence,SOUTH CAROLINA,Darlington, Hurricane/Tropical Storm,9/14/18,9/14/18,9,3,2018,1,,45031,NCDC_Tropical Storm,0,0,0,0,0,0,40000,47957.26,0.72,1
Hurricane 2018 Florence,SOUTH CAROLINA,Darlington, Flooding,9/16/18,9/16/18,9,3,2018,1,,45031,NCDC_Flash Flood,0,0,0,0,0,0,10000,11989.32,0.18,1
Hurricane 2018 Florence,SOUTH CAROLINA,Darlington, Flooding,9/16/18,9/16/18,9,3,2018,1,,45031,NCDC_Flash Flood,0,0,0,0,0,0,10000,11989.32,0.18,1
Hurricane 2018 Florence,SOUTH CAROLINA,Darlington, Flooding,9/16/18,9/16/18,9,3,2018,1,,45031,NCDC_Flash Flood,0,0,0,0,0,0,10000,11989.32,0.18,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Dillon, Flooding,10/8/16,10/8/16,10,4,2016,1,,45033,NCDC_Flash Flood,0,0,0,0,0,0,25000,30799.21,1,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Dillon, Flooding,10/8/16,10/8/16,10,4,2016,1,,45033,NCDC_Flash Flood,0,0,0,0,0,0,25000,30799.21,1,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Dillon, Flooding,10/8/16,10/8/16,10,4,2016,1,,45033,NCDC_Flash Flood,0,0,0,0,0,0,250000,307992.13,10.02,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Dillon, Hurricane/Tropical Storm,10/8/16,10/14/16,10,4,2016,7,,45033,NCDC_Tropical Storm,0,0,0,0,0,0,15000000,18479527.59,601.1,7
Hurricane 2016 Matthew,SOUTH CAROLINA,Dillon, Flooding,10/8/16,10/8/16,10,4,2016,1,,45033,NCDC_Flash Flood,0,0,0,0,0,0,1000000,1231968.51,40.07,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Dillon, Flooding,10/8/16,10/8/16,10,4,2016,1,,45033,NCDC_Flash Flood,0,0,0,0,0,0,250000,307992.13,10.02,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Dillon, Flooding,10/8/16,10/8/16,10,4,2016,1,,45033,NCDC_Flash Flood,0,0,0,0,0,0,1000000,1231968.51,40.07,1
Hurricane 2018 Florence,SOUTH CAROLINA,Dillon, Flooding,9/16/18,9/16/18,9,3,2018,1,,45033,NCDC_Flash Flood,0,0,0,0,0,0,20000,23978.63,0.78,1
Hurricane 2020 Delta,SOUTH CAROLINA,Dillon, Tornado,10/11/20,10/11/20,10,4,2020,1,,45033,NCDC_Tornado,0,0,0,0,0,0,30000,34456.8,1.22,1
Hurricane 2017 Irma,SOUTH CAROLINA,Dorchester, Hurricane/Tropical Storm,9/11/17,9/11/17,9,3,2017,1,,45035,NCDC_Tropical Depression,0,0,0,1,0,1,0,0,0,0
Hurricane 2017 Irma,SOUTH CAROLINA,Dorchester, Flooding,9/11/17,9/11/17,9,3,2017,1,,45035,NCDC_Flash Flood,0,0,0,0,0,0,500000,603488.97,3.8,1
Hurricane 2022 Ian,SOUTH CAROLINA,Dorchester, Flooding,9/30/22,9/30/22,9,3,2022,1,,45035,NCDC_Flash Flood,0,0,0,0,0,0,10000,10641.01,0.06,1
Hurricane 2022 Ian,SOUTH CAROLINA,Dorchester, Flooding,9/30/22,9/30/22,9,3,2022,1,,45035,NCDC_Flash Flood,0,0,0,0,0,0,10000,10641.01,0.06,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Fairfield, Wind,10/8/16,10/8/16,10,4,2016,1,,45039,NCDC_Strong Wind,0,0,0,0,0,0,15000,18479.53,0.82,1
Hurricane 2017 Irma,SOUTH CAROLINA,Fairfield, Wind,9/11/17,9/11/17,9,3,2017,1,,45039,NCDC_Strong Wind,0,0,0,0,0,0,100,120.7,0.01,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Florence, Flooding,10/8/16,10/8/16,10,4,2016,1,,45041,NCDC_Flash Flood,1,0,1,0,0,0,500000,615984.25,4.44,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Florence, Hurricane/Tropical Storm,10/8/16,10/14/16,10,4,2016,7,,45041,NCDC_Tropical Storm,2,0,7,0,0,0,0,0,0,0
Hurricane 2016 Matthew,SOUTH CAROLINA,Florence, Flooding,10/8/16,10/8/16,10,4,2016,1,,45041,NCDC_Flash Flood,0,0,0,0,0,0,275000,338791.34,2.44,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Florence, Flooding,10/8/16,10/8/16,10,4,2016,1,,45041,NCDC_Flash Flood,0,0,0,0,0,0,1000000,1231968.51,8.89,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Florence, Flooding,10/8/16,10/8/16,10,4,2016,1,,45041,NCDC_Flash Flood,1,0,1,0,0,0,100000,123196.85,0.89,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Florence, Flooding,10/8/16,10/8/16,10,4,2016,1,,45041,NCDC_Flash Flood,0,0,0,0,0,0,500000,615984.25,4.44,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Florence, Flooding,10/8/16,10/8/16,10,4,2016,1,,45041,NCDC_Flash Flood,0,0,0,0,0,0,700000,862377.95,6.22,1
Hurricane 2020 Sally,SOUTH CAROLINA,Florence, Tornado,9/17/20,9/17/20,9,3,2020,1,,45041,NCDC_Tornado,0,0,0,0,0,0,1000,1148.56,0.01,1
Hurricane 2020 Sally,SOUTH CAROLINA,Florence," Severe Storm/Thunder Storm, Wind",9/17/20,9/17/20,9,3,2020,1,,45041,NCDC_Thunderstorm Wind,0,0,0,0,0,0,10000,11485.6,0.08,1
Hurricane 2020 Sally,SOUTH CAROLINA,Florence," Severe Storm/Thunder Storm, Wind",9/17/20,9/17/20,9,3,2020,1,,45041,NCDC_Thunderstorm Wind,0,0,0,0,0,0,5000,5742.8,0.04,1
Hurricane 2020 Sally,SOUTH CAROLINA,Florence," Severe Storm/Thunder Storm, Wind",9/17/20,9/17/20,9,3,2020,1,,45041,NCDC_Thunderstorm Wind,0,0,0,0,0,0,30000,34456.8,0.25,1
Hurricane 2020 Sally,SOUTH CAROLINA,Florence," Severe Storm/Thunder Storm, Wind",9/17/20,9/17/20,9,3,2020,1,,45041,NCDC_Thunderstorm Wind,0,0,0,0,0,0,5000,5742.8,0.04,1
Hurricane 2020 Sally,SOUTH CAROLINA,Florence, Tornado,9/17/20,9/17/20,9,3,2020,1,,45041,NCDC_Tornado,0,0,0,0,0,0,50000,57428,0.42,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Georgetown, Hurricane/Tropical Storm,10/8/16,10/9/16,10,4,2016,2,,45043,NCDC_Hurricane (Typhoon),0,0,0,0,0,0,34000000,41886929.2,679.94,2
Hurricane 2016 Matthew,SOUTH CAROLINA,Georgetown, Hurricane/Tropical Storm,10/8/16,10/9/16,10,4,2016,2,,45043,NCDC_Hurricane (Typhoon),0,0,0,0,0,0,34000000,41886929.2,679.94,2
Hurricane 2018 Florence,SOUTH CAROLINA,Georgetown, Flooding,9/16/18,9/16/18,9,3,2018,1,,45043,NCDC_Flash Flood,1,0,1,0,0,0,20000,23978.63,0.39,1
Hurricane 2019 Dorian,SOUTH CAROLINA,Georgetown, Hurricane/Tropical Storm,9/5/19,9/5/19,9,3,2019,1,,45043,NCDC_Tropical Storm,0,0,0,0,0,0,25000,29042.53,0.46,1
Hurricane 2019 Dorian,SOUTH CAROLINA,Georgetown, Hurricane/Tropical Storm,9/5/19,9/5/19,9,3,2019,1,,45043,NCDC_Tropical Storm,0,0,0,0,0,0,20000,23234.03,0.37,1
Hurricane 2020 Isaias,SOUTH CAROLINA,Georgetown, Tornado,8/3/20,8/3/20,8,3,2020,1,,45043,NCDC_Tornado,0,0,0,1,0,1,100000,114855.99,1.81,1
Hurricane 2020 Zeta,SOUTH CAROLINA,Georgetown, Wind,10/29/20,10/29/20,10,4,2020,1,,45043,NCDC_Strong Wind,0,0,0,0,0,0,10000,11485.6,0.18,1
Hurricane 2017 Irma,SOUTH CAROLINA,Greenville, Wind,9/11/17,9/11/17,9,3,2017,1,,45045,NCDC_High Wind,0,0,0,0,0,0,10000,12069.78,0.02,1
Hurricane 2017 Irma,SOUTH CAROLINA,Greenville, Wind,9/11/17,9/11/17,9,3,2017,1,,45045,NCDC_High Wind,0,0,0,0,0,0,10000,12069.78,0.02,1
Hurricane 2018 Florence,SOUTH CAROLINA,Greenville, Wind,9/15/18,9/16/18,9,3,2018,2,,45045,NCDC_Strong Wind,0,0,0,0,0,0,20000,23978.63,0.05,2
Hurricane 2020 Zeta,SOUTH CAROLINA,Greenville, Hurricane/Tropical Storm,10/29/20,10/29/20,10,4,2020,1,,45045,NCDC_Tropical Storm,0,0,0,0,0,0,150000,172283.99,0.33,1
Hurricane 2017 Irma,SOUTH CAROLINA,Greenwood, Wind,9/11/17,9/11/17,9,3,2017,1,,45047,NCDC_High Wind,0,0,0,0,0,0,10000,12069.78,0.17,1
Hurricane 2020 Zeta,SOUTH CAROLINA,Greenwood, Wind,10/29/20,10/29/20,10,4,2020,1,,45047,NCDC_Strong Wind,0,0,0,0,0,0,50000,57428,0.83,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Horry, Hurricane/Tropical Storm,10/8/16,10/25/16,10,4,2016,18,,45051,NCDC_Hurricane (Typhoon),0,0,0,0,0,0,67000000,82541889.89,257.05,18
Hurricane 2016 Matthew,SOUTH CAROLINA,Horry, Flooding,10/8/16,10/8/16,10,4,2016,1,,45051,NCDC_Flash Flood,0,0,0,0,0,0,1000000,1231968.51,3.84,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Horry, Flooding,10/8/16,10/9/16,10,4,2016,2,,45051,NCDC_Flash Flood,0,0,0,0,0,0,1000000,1231968.51,3.84,2
Hurricane 2016 Matthew,SOUTH CAROLINA,Horry, Hurricane/Tropical Storm,10/8/16,10/25/16,10,4,2016,18,,45051,NCDC_Hurricane (Typhoon),0,0,0,0,0,0,67000000,82541889.89,257.05,18
Hurricane 2016 Matthew,SOUTH CAROLINA,Horry, Flooding,10/8/16,10/9/16,10,4,2016,2,,45051,NCDC_Flash Flood,0,0,0,0,0,0,1000000,1231968.51,3.84,2
Hurricane 2016 Matthew,SOUTH CAROLINA,Horry, Flooding,10/8/16,10/9/16,10,4,2016,2,,45051,NCDC_Flash Flood,0,0,0,0,0,0,1000000,1231968.51,3.84,2
Hurricane 2016 Matthew,SOUTH CAROLINA,Horry, Flooding,10/8/16,10/8/16,10,4,2016,1,,45051,NCDC_Flash Flood,0,0,0,0,0,0,1000000,1231968.51,3.84,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Horry, Flooding,10/8/16,10/8/16,10,4,2016,1,,45051,NCDC_Flash Flood,0,0,0,0,0,0,1000000,1231968.51,3.84,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Horry, Flooding,10/8/16,10/8/16,10,4,2016,1,,45051,NCDC_Flash Flood,0,0,0,0,0,0,1000000,1231968.51,3.84,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Horry, Flooding,10/8/16,10/8/16,10,4,2016,1,,45051,NCDC_Flash Flood,0,0,0,0,0,0,750000,923976.38,2.88,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Horry, Flooding,10/8/16,10/8/16,10,4,2016,1,,45051,NCDC_Flash Flood,0,0,0,0,0,0,250000,307992.13,0.96,1
Hurricane 2016 Matthew,SOUTH CAROLINA,Horry, Flooding,10/8/16,10/8/16,10,4,2016,1,,45051,NCDC_Flash Flood,0,0,0,0,0,0,250000,307992.13,0.96,1
Hurricane 2018 Florence,SOUTH CAROLINA,Horry, Flooding,9/14/18,9/15/18,9,3,2018,2,,45051,NCDC_Flash Flood,0,0,0,0,0,0,10000,11989.32,0.03,2
